[columnnames]
sats,time,lat,long,velocity,heading,height,FixType,accelX,accelY,accelZ,accelSqrt,gyroX,gyroY,gyroZ,magX,magY,magZ,mDirection,Time_ms
016,041701.30,797.815752,-6054.254784,0.115,58.299,5.972,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041701.35,797.815752,-6054.254790,0.306,58.299,5.966,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041701.40,797.815752,-6054.254790,0.187,58.299,5.958,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041701.45,797.815746,-6054.254784,0.227,58.299,5.940,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041701.50,797.815746,-6054.254778,0.378,58.299,5.963,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041701.55,797.815746,-6054.254778,0.238,58.299,5.963,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041701.60,797.815746,-6054.254784,0.130,58.299,5.962,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041701.65,797.815746,-6054.254784,0.029,58.299,5.964,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041701.70,797.815740,-6054.254790,0.212,58.299,5.947,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041701.75,797.815740,-6054.254784,0.198,58.299,5.946,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041701.80,797.815740,-6054.254784,0.166,58.299,5.946,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041701.85,797.815746,-6054.254784,0.245,58.299,5.956,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041701.90,797.815746,-6054.254784,0.104,58.299,5.960,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041701.95,797.815746,-6054.254790,0.151,58.299,5.952,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041702.00,797.815740,-6054.254790,0.155,58.299,5.930,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041702.05,797.815740,-6054.254796,0.122,58.299,5.934,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041702.10,797.815746,-6054.254796,0.058,58.299,5.956,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041702.15,797.815746,-6054.254796,0.191,58.299,5.968,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041702.20,797.815746,-6054.254796,0.097,58.299,5.971,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041702.25,797.815746,-6054.254796,0.144,58.299,5.973,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041702.30,797.815746,-6054.254796,0.248,58.299,5.960,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041702.35,797.815752,-6054.254796,0.220,58.299,5.974,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041702.40,797.815746,-6054.254802,0.176,58.299,5.956,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041702.45,797.815746,-6054.254802,0.212,58.299,5.965,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041702.50,797.815752,-6054.254802,0.083,58.299,5.990,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041702.55,797.815752,-6054.254802,0.086,58.299,5.994,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041702.60,797.815752,-6054.254802,0.101,58.299,5.991,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041702.65,797.815752,-6054.254802,0.079,58.299,5.986,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041702.70,797.815752,-6054.254808,0.180,58.299,6.017,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041702.75,797.815752,-6054.254808,0.180,58.299,6.006,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041702.80,797.815752,-6054.254808,0.119,58.299,6.000,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041702.85,797.815752,-6054.254808,0.130,58.299,6.004,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041702.90,797.815752,-6054.254808,0.108,58.299,6.014,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041702.95,797.815752,-6054.254808,0.148,58.299,6.011,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041703.00,797.815752,-6054.254808,0.130,58.299,5.993,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041703.05,797.815752,-6054.254808,0.115,58.299,5.998,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041703.10,797.815752,-6054.254814,0.101,58.299,6.023,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041703.15,797.815758,-6054.254814,0.241,58.299,6.037,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041703.20,797.815758,-6054.254808,0.227,58.299,6.039,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041703.25,797.815758,-6054.254814,0.115,58.299,6.026,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041703.30,797.815758,-6054.254814,0.126,58.299,6.021,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041703.35,797.815758,-6054.254814,0.191,58.299,6.036,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041703.40,797.815758,-6054.254814,0.094,58.299,6.042,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041703.45,797.815758,-6054.254820,0.176,58.299,6.051,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041703.50,797.815758,-6054.254820,0.050,58.299,6.036,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041703.55,797.815758,-6054.254820,0.151,58.299,6.042,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041703.60,797.815758,-6054.254820,0.086,58.299,6.055,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041703.65,797.815758,-6054.254820,0.040,58.299,6.049,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041703.70,797.815758,-6054.254820,0.061,58.299,6.057,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041703.75,797.815764,-6054.254826,0.137,58.299,6.070,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041703.80,797.815764,-6054.254826,0.184,58.299,6.062,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041703.85,797.815764,-6054.254820,0.216,58.299,6.049,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041703.90,797.815764,-6054.254826,0.130,58.299,6.063,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041703.95,797.815764,-6054.254826,0.083,58.299,6.063,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041704.00,797.815764,-6054.254832,0.209,58.299,6.071,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041704.05,797.815770,-6054.254832,0.158,58.299,6.081,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041704.10,797.815764,-6054.254826,0.083,58.299,6.082,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041704.15,797.815764,-6054.254832,0.216,58.299,6.087,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041704.20,797.815770,-6054.254832,0.162,58.299,6.068,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041704.25,797.815770,-6054.254832,0.151,58.299,6.063,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041704.30,797.815770,-6054.254832,0.209,58.299,6.070,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041704.35,797.815770,-6054.254832,0.054,58.299,6.074,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041704.40,797.815770,-6054.254832,0.130,58.299,6.087,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041704.45,797.815764,-6054.254832,0.209,58.299,6.101,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041704.50,797.815770,-6054.254832,0.101,58.299,6.113,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041704.55,797.815764,-6054.254832,0.209,58.299,6.124,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041704.60,797.815770,-6054.254838,0.104,58.299,6.108,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041704.65,797.815770,-6054.254838,0.230,58.299,6.092,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041704.70,797.815776,-6054.254838,0.382,58.299,6.123,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041704.75,797.815770,-6054.254832,0.216,58.299,6.135,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041704.80,797.815776,-6054.254838,0.036,58.299,6.132,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041704.85,797.815770,-6054.254838,0.133,58.299,6.116,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041704.90,797.815770,-6054.254838,0.194,58.299,6.120,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041704.95,797.815770,-6054.254838,0.176,58.299,6.126,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041705.00,797.815776,-6054.254838,0.050,58.299,6.136,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041705.05,797.815770,-6054.254838,0.032,58.299,6.146,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041705.10,797.815770,-6054.254838,0.137,58.299,6.153,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041705.15,797.815770,-6054.254844,0.076,58.299,6.138,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041705.20,797.815776,-6054.254850,0.342,58.299,6.149,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041705.25,797.815776,-6054.254844,0.220,58.299,6.146,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041705.30,797.815776,-6054.254844,0.173,58.299,6.149,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041705.35,797.815776,-6054.254844,0.101,58.299,6.154,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041705.40,797.815776,-6054.254844,0.094,58.299,6.167,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041705.45,797.815776,-6054.254850,0.086,58.299,6.169,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041705.50,797.815776,-6054.254850,0.216,58.299,6.150,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041705.55,797.815776,-6054.254850,0.043,58.299,6.167,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041705.60,797.815776,-6054.254844,0.220,58.299,6.177,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041705.65,797.815776,-6054.254850,0.104,58.299,6.185,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041705.70,797.815782,-6054.254856,0.259,58.299,6.175,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041705.75,797.815782,-6054.254856,0.162,58.299,6.179,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041705.80,797.815782,-6054.254856,0.036,58.299,6.195,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041705.85,797.815776,-6054.254850,0.166,58.299,6.198,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041705.90,797.815782,-6054.254856,0.054,58.299,6.188,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041705.95,797.815776,-6054.254850,0.238,58.299,6.187,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041706.00,797.815776,-6054.254850,0.180,58.299,6.205,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041706.05,797.815782,-6054.254856,0.209,58.299,6.210,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041706.10,797.815776,-6054.254856,0.065,58.299,6.199,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041706.15,797.815782,-6054.254862,0.230,58.299,6.182,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041706.20,797.815782,-6054.254862,0.162,58.299,6.210,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041706.25,797.815782,-6054.254862,0.068,58.299,6.210,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041706.30,797.815782,-6054.254856,0.140,58.299,6.210,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041706.35,797.815782,-6054.254862,0.079,58.299,6.212,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041706.40,797.815782,-6054.254862,0.090,58.299,6.214,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041706.45,797.815782,-6054.254868,0.324,58.299,6.237,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041706.50,797.815782,-6054.254868,0.234,58.299,6.236,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041706.55,797.815776,-6054.254868,0.256,58.299,6.234,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041706.60,797.815782,-6054.254862,0.292,58.299,6.249,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041706.65,797.815782,-6054.254862,0.115,58.299,6.249,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041706.70,797.815788,-6054.254868,0.180,58.299,6.243,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041706.75,797.815788,-6054.254868,0.097,58.299,6.226,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041706.80,797.815782,-6054.254874,0.137,58.299,6.221,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041706.85,797.815782,-6054.254868,0.187,58.299,6.232,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041706.90,797.815788,-6054.254868,0.209,58.299,6.247,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041706.95,797.815788,-6054.254868,0.072,58.299,6.251,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041707.00,797.815782,-6054.254874,0.166,58.299,6.253,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041707.05,797.815788,-6054.254874,0.061,58.299,6.257,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041707.10,797.815788,-6054.254874,0.068,58.299,6.246,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041707.15,797.815788,-6054.254874,0.025,58.299,6.254,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041707.20,797.815788,-6054.254874,0.148,58.299,6.267,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041707.25,797.815788,-6054.254874,0.043,58.299,6.265,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041707.30,797.815788,-6054.254880,0.104,58.299,6.280,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041707.35,797.815788,-6054.254880,0.101,58.299,6.283,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041707.40,797.815788,-6054.254874,0.144,58.299,6.280,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041707.45,797.815788,-6054.254880,0.061,58.299,6.281,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041707.50,797.815794,-6054.254880,0.184,58.299,6.292,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041707.55,797.815788,-6054.254880,0.050,58.299,6.299,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041707.60,797.815794,-6054.254880,0.144,58.299,6.290,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041707.65,797.815788,-6054.254880,0.140,58.299,6.302,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041707.70,797.815788,-6054.254886,0.068,58.299,6.293,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041707.75,797.815788,-6054.254880,0.205,58.299,6.307,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041707.80,797.815788,-6054.254880,0.158,58.299,6.311,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041707.85,797.815788,-6054.254886,0.065,58.299,6.298,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041707.90,797.815788,-6054.254886,0.126,58.299,6.310,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041707.95,797.815788,-6054.254886,0.058,58.299,6.308,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041708.00,797.815788,-6054.254892,0.198,58.299,6.318,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041708.05,797.815782,-6054.254886,0.180,58.299,6.294,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041708.10,797.815788,-6054.254886,0.148,58.299,6.308,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041708.15,797.815782,-6054.254892,0.122,58.299,6.322,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041708.20,797.815782,-6054.254892,0.166,58.299,6.335,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041708.25,797.815788,-6054.254898,0.209,58.299,6.332,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041708.30,797.815788,-6054.254898,0.036,58.299,6.323,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041708.35,797.815782,-6054.254892,0.299,58.299,6.351,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041708.40,797.815782,-6054.254898,0.140,58.299,6.331,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041708.45,797.815782,-6054.254898,0.140,58.299,6.327,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041708.50,797.815782,-6054.254892,0.263,58.299,6.340,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041708.55,797.815782,-6054.254892,0.259,58.299,6.351,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041708.60,797.815776,-6054.254892,0.162,58.299,6.375,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041708.65,797.815776,-6054.254892,0.205,58.299,6.360,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041708.70,797.815782,-6054.254898,0.130,58.299,6.369,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041708.75,797.815782,-6054.254898,0.209,58.299,6.341,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041708.80,797.815782,-6054.254892,0.158,58.299,6.376,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041708.85,797.815782,-6054.254892,0.151,58.299,6.374,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041708.90,797.815782,-6054.254898,0.072,58.299,6.389,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041708.95,797.815782,-6054.254898,0.202,58.299,6.350,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041709.00,797.815788,-6054.254898,0.101,58.299,6.345,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041709.05,797.815782,-6054.254904,0.119,58.299,6.321,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041709.10,797.815788,-6054.254904,0.148,58.299,6.315,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041709.15,797.815794,-6054.254892,0.508,58.299,6.346,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041709.20,797.815788,-6054.254898,0.079,58.299,6.360,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041709.25,797.815788,-6054.254904,0.245,58.299,6.342,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041709.30,797.815788,-6054.254904,0.176,58.299,6.347,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041709.35,797.815782,-6054.254910,0.277,58.299,6.354,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041709.40,797.815788,-6054.254904,0.058,58.299,6.351,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041709.45,797.815782,-6054.254904,0.212,58.299,6.364,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041709.50,797.815782,-6054.254904,0.162,58.299,6.353,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041709.55,797.815788,-6054.254904,0.079,58.299,6.355,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041709.60,797.815788,-6054.254904,0.101,58.299,6.346,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041709.65,797.815788,-6054.254910,0.133,58.299,6.341,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041709.70,797.815788,-6054.254904,0.072,58.299,6.356,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041709.75,797.815794,-6054.254904,0.295,58.299,6.359,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041709.80,797.815794,-6054.254904,0.238,58.299,6.358,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041709.85,797.815794,-6054.254904,0.248,58.299,6.368,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041709.90,797.815788,-6054.254904,0.292,58.299,6.388,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041709.95,797.815788,-6054.254904,0.299,58.299,6.387,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041710.00,797.815788,-6054.254910,0.241,58.299,6.373,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041710.05,797.815788,-6054.254910,0.112,58.299,6.374,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041710.10,797.815794,-6054.254910,0.180,58.299,6.375,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041710.15,797.815794,-6054.254910,0.104,58.299,6.361,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041710.20,797.815788,-6054.254910,0.180,58.299,6.376,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041710.25,797.815788,-6054.254910,0.079,58.299,6.390,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041710.30,797.815794,-6054.254910,0.158,58.299,6.391,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041710.35,797.815794,-6054.254910,0.212,58.299,6.384,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041710.40,797.815794,-6054.254910,0.090,58.299,6.369,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041710.45,797.815794,-6054.254910,0.191,58.299,6.393,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041710.50,797.815794,-6054.254916,0.140,58.299,6.392,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041710.55,797.815794,-6054.254916,0.137,58.299,6.399,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041710.60,797.815794,-6054.254910,0.306,58.299,6.391,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041710.65,797.815794,-6054.254910,0.130,58.299,6.416,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041710.70,797.815794,-6054.254910,0.166,58.299,6.407,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041710.75,797.815794,-6054.254916,0.180,58.299,6.394,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041710.80,797.815794,-6054.254910,0.137,58.299,6.403,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041710.85,797.815794,-6054.254910,0.043,58.299,6.416,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041710.90,797.815794,-6054.254916,0.050,58.299,6.414,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041710.95,797.815794,-6054.254916,0.187,58.299,6.441,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041711.00,797.815794,-6054.254916,0.148,58.299,6.435,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041711.05,797.815794,-6054.254916,0.072,58.299,6.415,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041711.10,797.815794,-6054.254916,0.194,58.299,6.417,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041711.15,797.815794,-6054.254916,0.083,58.299,6.428,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041711.20,797.815794,-6054.254916,0.076,58.299,6.442,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041711.25,797.815794,-6054.254916,0.040,58.299,6.456,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041711.30,797.815794,-6054.254916,0.072,58.299,6.446,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041711.35,797.815794,-6054.254922,0.169,58.299,6.439,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041711.40,797.815794,-6054.254928,0.238,58.299,6.457,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041711.45,797.815794,-6054.254922,0.076,58.299,6.473,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041711.50,797.815794,-6054.254922,0.158,58.299,6.468,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041711.55,797.815800,-6054.254916,0.274,58.299,6.468,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041711.60,797.815800,-6054.254916,0.284,58.299,6.472,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041711.65,797.815800,-6054.254916,0.299,58.299,6.450,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041711.70,797.815806,-6054.254916,0.439,58.299,6.491,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041711.75,797.815812,-6054.254910,0.698,10.529,6.477,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041711.80,797.815824,-6054.254904,1.026,333.771,6.469,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041711.85,797.815836,-6054.254892,1.465,323.893,6.471,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041711.90,797.815848,-6054.254880,1.836,319.628,6.449,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041711.95,797.815860,-6054.254874,1.778,321.481,6.454,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041712.00,797.815866,-6054.254868,1.696,321.561,6.449,3,0,0,0,0,0,0,0,0,0,0,0,0
016,041712.05,797.815872,-6054.254862,1.476,321.423,6.450,3,0,0,0,0,0,0,0,0,0,0,0,0
