Section,sats,time,lat,long,velocity,afr,heading,height,FixType,accelX,accelY,accelZ,accelSqrt,gyroX,gyroY,gyroZ,magX,magY,magZ,mDirection,Time_ms
Race 1,016,041701.90,797.8157460191636,-6054.254784291929,0.12342040216865251,8.48721863938474,58.969594496941234,5.84984733306091,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041701.95,797.8157499300972,-6054.254785465049,0.1933544840952308,8.630125600321866,58.92239488992998,6.150497730263366,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041702.00,797.8157370531144,-6054.25479281212,0.19775442177407604,9.072482426766046,58.74906093024857,5.779339502296175,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041702.05,797.8157450907216,-6054.254797922414,0.15785474229080726,9.087888081279688,56.49964991856409,5.305462280017197,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041702.10,797.8157597797249,-6054.2548046441325,0.06626121741927923,9.260749765672413,62.05021277444842,5.967268504041712,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041702.15,797.8157393778487,-6054.254812297962,0.23703713775127505,8.639048068273116,57.1139138306806,6.059111385215086,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041702.20,797.8157403222184,-6054.254785333966,0.12897403351582318,8.955219522547678,56.544533865146,6.2476681385419734,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041702.25,797.815747422577,-6054.254809534534,0.18712705983439473,9.241790095746884,59.12179789723349,6.600273049795977,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041702.30,797.8157342847832,-6054.254790927007,0.2824606981586663,9.079782322480291,58.08683325399112,6.455712577154904,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041702.35,797.8157575957249,-6054.254792103248,0.2555356878321599,8.777286746400353,63.30468611727638,6.111797845355402,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041702.40,797.8157494878392,-6054.254811013954,0.2174789750069565,9.404744594105786,60.41282320074839,5.218567928717078,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041702.45,797.8157421169756,-6054.2547927062515,0.26087131310779155,9.274202644732924,56.33540978960542,5.918021757309308,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041702.50,797.8157422856546,-6054.254806055208,0.09144875693666753,8.85787921731331,58.530449943011504,5.747170711808058,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041702.55,797.8157445867303,-6054.254818487039,0.10277122181611408,9.067079589027308,60.53148957622329,5.666362691887293,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041702.60,797.8157458904683,-6054.254810309501,0.10782843810989659,9.479574921301342,57.04667608675502,6.378982122753203,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041702.65,797.815747839886,-6054.254815189416,0.10325614296919394,9.356670455594504,56.49590295107503,5.987922749114534,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041702.70,797.8157574908751,-6054.254812521886,0.20023669171983569,9.699005210157953,55.81541564475833,5.953703617271522,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041702.75,797.8157500179153,-6054.254806091805,0.19860546859862244,8.918739748570887,53.906411372753695,5.877846317007851,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041702.80,797.8157594721698,-6054.254810981712,0.16532390720767995,9.18463683973832,59.30709972839847,5.83115018553945,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041702.85,797.8157558662766,-6054.254800565886,0.16080490724631175,8.35572759142704,55.18902765888564,5.083017632950047,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041702.90,797.8157443826827,-6054.254808515219,0.12709258382035696,9.964523641561785,58.41692425175863,6.208778155554787,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041702.95,797.8157542440332,-6054.254807036697,0.17064268583829806,9.013288505796869,59.76726655013438,5.909007395598148,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041703.00,797.8157507455005,-6054.254815667712,0.15376034413867834,8.574974022960129,59.389179852202744,6.125311174218313,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041703.05,797.8157403948516,-6054.254809048584,0.11879963554099242,9.199612127230562,55.31073294104217,6.15162870434464,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041703.10,797.815756234061,-6054.254824981603,0.13114511542039226,8.97544277576724,60.25637678296615,6.147149896470884,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041703.15,797.8157590985844,-6054.254808624643,0.2795552383568735,9.867458264416161,55.84795789089629,5.820604600864251,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041703.20,797.8157586630301,-6054.254788693355,0.2651466772046409,8.95065270690368,58.141899022670536,6.546734870992484,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041703.25,797.8157679723494,-6054.254813901871,0.1385289187693143,9.169926354860262,59.66328232732528,5.983926427193154,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041703.30,797.8157540128731,-6054.254822439275,0.14572484471543776,8.873152241573033,58.733715955198505,5.893867411675971,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041703.35,797.8157724126487,-6054.254813212929,0.2158149647241549,9.239092179486208,54.532317322663,6.083652689942185,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041703.40,797.8157557597086,-6054.254806020607,0.09835342410220514,9.117866434976824,56.90701331272145,5.747158286897117,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041703.45,797.8157677052615,-6054.254819541378,0.19664452867281856,9.34787213472404,54.795740345992634,5.828591311866603,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041703.50,797.8157606259892,-6054.254820068774,0.053431353032584734,9.550847360219796,56.511227769570766,5.370623834042243,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041703.55,797.8157560844352,-6054.254816089984,0.18355429390845984,8.689012058841705,59.222632162560096,6.384180959560586,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041703.60,797.8157443620277,-6054.25482528112,0.11478092789619654,9.229187692498027,58.21820161824101,6.2232459563220806,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041703.65,797.8157651166289,-6054.254822644239,0.04660251870752816,9.176637032968625,56.15545951472283,6.157223900447341,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041703.70,797.8157680740584,-6054.254807160787,0.07364903556312198,8.903769638284828,61.958491877631445,6.105883164510889,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041703.75,797.8157669431145,-6054.254815119875,0.1504834716022894,8.953532528465265,59.60443852216558,5.479246307000414,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041703.80,797.8157706099503,-6054.25483190654,0.22981485882993183,9.331637860740823,58.55647980731369,6.254778823946412,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041703.85,797.8157730507683,-6054.254813226853,0.2693717561943288,9.299801115540639,57.00339215443094,5.899114705316322,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041703.90,797.8157662067935,-6054.25483463708,0.15758304593401148,8.754970615993452,59.62449161529663,6.660777287332319,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041703.95,797.8157614012573,-6054.25482166135,0.09991629371324152,9.045052320964896,56.79412798524585,6.50325720758103,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041704.00,797.8157567541408,-6054.25482092055,0.25245473224033255,9.233376382910954,60.9236388758648,6.567234105441399,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041704.05,797.8157687927713,-6054.254819357128,0.21713453717799516,9.235608408033656,53.964762279030005,5.773865654718762,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041704.10,797.8157665490187,-6054.254819980505,0.08794426709883262,8.923964652172792,62.104920825063246,6.402625626176561,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041704.15,797.8157565953329,-6054.254833134841,0.2708586216499936,9.056660431627316,54.99921571784439,5.917441857564798,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041704.20,797.8157755771578,-6054.254828622339,0.19495590282547268,9.438579740560739,59.31928041570818,6.175745295621663,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041704.25,797.8157650592661,-6054.25483719782,0.18090372323434767,9.230434659165738,60.95177826827921,5.971101362711574,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041704.30,797.8157762288051,-6054.254844039844,0.23567412522742745,9.824890915729203,55.386412914212606,5.789417800469598,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041704.35,797.8157549841233,-6054.254825547911,0.059061205359703904,8.843188629198972,61.17826089214269,5.430108065220779,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041704.40,797.8157644471853,-6054.25482782166,0.14668986471338397,8.28062254519676,54.957608580045374,5.706600510077471,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041704.45,797.8157578393374,-6054.25484914762,0.2610611701918362,8.511433413157508,54.91199416614847,6.4009276956969865,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041704.50,797.8157690747457,-6054.254841385893,0.1274696022437578,8.983262495848361,60.45141770446056,6.343191517815318,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041704.55,797.8157713701835,-6054.254829445645,0.24711635419458344,9.068330533130572,55.90090967035685,6.424146926685453,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041704.60,797.8157652638588,-6054.254826742479,0.12087905458654756,8.893683692918755,58.91395636786909,6.145918414405313,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041704.65,797.8157747618957,-6054.254834171515,0.2881030438457556,8.432579781281543,60.035184487266136,6.134217253029849,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041704.70,797.8157664566746,-6054.254834480586,0.461741404594109,9.085455758907221,58.761762888076554,6.518466706786538,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041704.75,797.8157688638743,-6054.254845051678,0.24614081008858274,9.411519513628,57.72524779244752,6.04891480075013,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041704.80,797.8157866159113,-6054.254839427151,0.03923818255840091,8.497576860975917,58.43914553327848,6.532551771827676,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041704.85,797.8157722647571,-6054.254848511523,0.17256521499386696,9.223260967734184,57.58439136252073,6.155991692748399,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041704.90,797.8157721150345,-6054.25483610968,0.24161659775756336,9.300974552774731,59.57508008424185,5.834024090852752,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041704.95,797.8157623160693,-6054.254841789723,0.22608500796350944,8.906886170733559,57.858667748450145,5.9690302863590015,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041705.00,797.8157638247008,-6054.254839396473,0.05912399529335053,8.817902661271487,62.127221379376394,6.114079383487721,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041705.05,797.8157580037912,-6054.254834001476,0.04209734475983665,9.434815131776801,59.30617863777739,6.677361520293788,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041705.10,797.8157738166746,-6054.254845888354,0.1670936065054067,9.289921509361287,60.22735131112787,6.194237250423091,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041705.15,797.8157751456938,-6054.254829631411,0.09599701194480287,9.178990875448521,56.918530192594574,5.992025607587193,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041705.20,797.8157814459561,-6054.254851743673,0.39974144048668103,9.008875113035145,60.29263629420803,6.694406313011745,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041705.25,797.8157784995243,-6054.254833821204,0.2622667001299557,8.479608937193797,55.63573370857598,6.183819232334244,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041705.30,797.8157733457272,-6054.25484077547,0.20576283076426127,8.635579645153038,59.171050166050854,5.968801477240734,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041705.35,797.815770016134,-6054.254854184806,0.11795410062390571,8.725768003091964,57.70852397321546,6.4603872718349455,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041705.40,797.8157728060685,-6054.254838156217,0.1229876273740175,8.891721946688492,58.412404279605234,6.03071228935737,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041705.45,797.8157833057453,-6054.254854592527,0.1094683927753077,8.795259761915899,59.952752878112506,5.956205084413647,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041705.50,797.815773635891,-6054.254855975379,0.2895922651726132,8.32542879954475,59.289969664938866,6.061567019058732,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041705.55,797.8157789329249,-6054.254853060616,0.05181872948280646,9.524899174780108,59.517772254893096,6.217513637412433,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041705.60,797.8157670064918,-6054.254839316499,0.26115114090434427,8.56258297528126,57.78805081448469,5.936311179162144,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041705.65,797.8157739345569,-6054.254857655017,0.12712942195199015,8.901574047487957,58.6635994512734,6.311287344044261,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041705.70,797.815781733821,-6054.254857950062,0.329278261432539,9.290944186515933,54.395566899234886,6.097207472195139,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041705.75,797.8157865404073,-6054.254864439886,0.17937160160749435,8.921442367936626,57.94975928869855,6.475914918908574,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041705.80,797.8157860216108,-6054.254862792616,0.042502805478869934,9.077031197175575,56.85049066035063,6.145291350355833,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041705.85,797.8157805173245,-6054.254843077622,0.18597445188384032,8.884893272115947,56.9326769731451,5.907904841916844,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041705.90,797.8157889854224,-6054.254850863059,0.058973790340842804,8.815321217103365,59.537297663917876,6.764782804458525,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041705.95,797.8157849261303,-6054.2548483508335,0.28503691257872404,9.080532050939556,56.36066833333201,6.188184071106766,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041706.00,797.8157584488278,-6054.254843428509,0.23392270838910298,9.015982878030677,56.314129274855254,6.444342907458204,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041706.05,797.8157847664394,-6054.2548548399145,0.23301918585359202,9.423892183907238,59.418937154003544,5.7344201968739625,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041706.10,797.8157670413542,-6054.254857811501,0.08929188877521888,8.705629271441373,58.374301328558076,6.52292265011535,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041706.15,797.8157789860951,-6054.254852008063,0.2730006839539547,9.395730751979471,58.08269871804053,6.546370052440104,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041706.20,797.8157877102693,-6054.254857995964,0.23467063915378267,9.140501350243508,58.66906528242634,6.162101982326029,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041706.25,797.8157782044196,-6054.254865229233,0.0752897187317576,9.11081148015949,58.892718294758325,6.510312141988657,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041706.30,797.8157773776644,-6054.254851957611,0.16049303397045142,9.304777772371585,58.65737043277492,6.381992636925813,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041706.35,797.8157818523157,-6054.254868908292,0.09875724348548558,9.83373716709686,58.31781022918387,5.137317870507799,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041706.40,797.8157748315606,-6054.254859448989,0.10481325903570095,9.02796165363282,58.12426425263397,6.248086785079867,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041706.45,797.8157750922751,-6054.254860191421,0.37740975577872515,8.774160336229865,57.10330057984488,5.997703050039036,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041706.50,797.8157826449952,-6054.254859745962,0.28349221936313623,8.273671937586224,55.79723139607836,6.719971209265064,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041706.55,797.8157773069962,-6054.254889489364,0.3302667703670587,9.025038335780517,60.52907333539853,6.215752626256488,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041706.60,797.8157775994239,-6054.25486712154,0.32373780394554624,9.031353482699474,59.868418178733826,5.6994685256343365,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041706.65,797.8157853184174,-6054.25486378769,0.1191867992961882,9.158656244098013,59.389880152197314,6.425421177077914,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041706.70,797.815782758336,-6054.254868538594,0.23176844461796464,8.322616751391141,59.199997697619516,6.428490422257316,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041706.75,797.8157911038708,-6054.254868362923,0.10903898339213489,8.855542041104423,59.53784525184842,5.573616478839699,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041706.80,797.815789605369,-6054.254878725281,0.18561099080956583,8.811343256381999,61.87616514639111,6.219993337842914,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041706.85,797.8157759949345,-6054.254857265049,0.2077869367113239,8.935469375173623,56.72319234085111,6.516935833392151,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041706.90,797.8157885954311,-6054.254864850205,0.24543368973319482,8.7759274767692,58.277010249222066,6.256094528878931,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041706.95,797.8157906690232,-6054.25486448716,0.08138794679598148,9.18893890946867,58.24804793552472,6.810928885366731,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041707.00,797.8157785408152,-6054.254873853615,0.19435635669154508,8.818516368890672,56.06803142300697,6.625716161111134,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041707.05,797.8157813694014,-6054.254879390518,0.07361014567121153,8.28222716667512,60.73443990154026,6.025564177033,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041707.10,797.8157777374038,-6054.254863149378,0.08072157771658862,8.472889340235492,57.844402437684444,6.251036194812102,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041707.15,797.8157905903269,-6054.2548764350195,0.029791724498839035,8.453350669749696,59.150459343677234,5.761041716582398,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041707.20,797.8158025996365,-6054.25486510017,0.1558084555860468,8.789422354436278,57.814653836965995,6.3819205278175,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041707.25,797.8157953785283,-6054.254880307468,0.04964264593630843,9.338034365084512,57.98098735991046,5.97559520069378,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041707.30,797.8157971696163,-6054.254879864726,0.11856008716757317,9.055173396112192,57.02121605725417,6.751311198675197,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041707.35,797.8157944860169,-6054.254882050134,0.1172009411468553,9.153244567464421,58.118772028712904,5.937593242174284,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041707.40,797.8157841068387,-6054.2548700460975,0.16744195503228246,8.860061328660567,59.86812646254932,6.644782737690302,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041707.45,797.8157775222226,-6054.254878487196,0.07355941727628286,9.36948040544598,58.93405642811738,6.240890646998835,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041707.50,797.815793558753,-6054.254869183963,0.20098888915790605,9.135073886417256,57.0643240734834,6.103682361151443,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041707.55,797.81579575504,-6054.254872512821,0.061225863956464455,9.469231615068496,58.40184706787128,6.130000129222044,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041707.60,797.815777402103,-6054.254882667392,0.17017735654303348,8.750082450420999,61.1990892484102,6.254924344582405,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041707.65,797.8157843369418,-6054.2548804619,0.1713573015342165,8.720993739826838,57.00668063120188,6.702039652316513,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041707.70,797.8157964834454,-6054.254896616326,0.08365039887671372,8.539828699262861,59.37849222948719,6.760041714924047,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041707.75,797.8157979814576,-6054.254880912098,0.24164927215641643,9.159777199157267,54.81014579813988,5.743489019897487,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 1,016,041707.80,797.8157931935841,-6054.254871507966,0.20265220446192905,8.951727278358998,58.77647163837153,6.098991889528369,3,0,0,0,0,0,0,0,0,0,0,0,0
