Section,sats,time,lat,long,velocity,afr,heading,height,FixType,accelX,accelY,accelZ,accelSqrt,gyroX,gyroY,gyroZ,magX,magY,magZ,mDirection,Time_ms
Race 2,016,041700.65,797.8157491837583,-6054.254766764296,0.0598908772095591,8.890247423563125,58.64555518477174,6.07261960507514,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041700.70,797.8157591896952,-6054.2547722043,0.05237846694146364,9.247876614472204,57.90308891709699,6.099152598649695,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041700.75,797.8157565050252,-6054.254773378551,0.1287358678203469,9.37315127257665,57.02721470955802,6.064641586393352,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041700.80,797.8157573915199,-6054.254772358462,0.13088753940593173,8.961970309171777,59.400479016082805,5.99338770974179,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041700.85,797.8157531801846,-6054.254765381334,0.2975435452096753,9.210687955845886,59.000341473193544,5.965386169956299,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041700.90,797.8157592183588,-6054.254777293414,0.22173309620712944,9.204108663387114,59.10788658060497,6.095629167590204,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041700.95,797.8157494023507,-6054.25477619818,0.1425871751769084,8.955481562726355,58.54127107367656,6.12407676854891,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041701.00,797.8157528474645,-6054.254778040266,0.14011023818927562,8.970644537096964,57.79037224999383,6.05348065609777,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041701.05,797.8157616935958,-6054.254771965971,0.24634396421319057,8.915242540271782,58.32320825766632,5.668293061763964,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041701.10,797.8157502693376,-6054.254770300037,0.06412917685934895,9.307756846674955,57.60003286367573,5.962495887911252,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041701.15,797.8157463744368,-6054.254792142042,0.03362804746248976,9.122298885100676,58.65360734000749,5.760744748970126,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041701.20,797.815753250658,-6054.254779454495,0.28996924983064803,8.982945326246547,59.89521077951039,5.9054749432491365,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041701.25,797.8157522301389,-6054.254781819346,0.3552826730833896,8.433766731785205,58.65892173670452,6.022561506037893,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041701.30,797.8157499554934,-6054.254788856274,0.1272347295747347,8.966744318101211,57.85814245627685,6.112391209717158,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041701.35,797.815752451166,-6054.254791607982,0.3361027629848153,9.005243335107169,58.730099484621945,5.686151187200681,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041701.40,797.8157533912681,-6054.254798134748,0.21885016638723154,8.721794183656112,56.729820296589665,5.974511542779167,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041701.45,797.8157457829841,-6054.254777095607,0.24899683658287386,8.962504029746201,58.090298401589386,6.063417157686822,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041701.50,797.8157467966008,-6054.254769160413,0.4412925012113313,9.18778618596633,58.57850675027611,6.06807636486003,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041701.55,797.8157507925564,-6054.254780692809,0.26758054521700186,9.103292588334254,58.29852520956281,6.124525108114901,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041701.60,797.8157500600493,-6054.254796953174,0.13660622342194084,9.394050482640807,57.0905297304139,6.001838530964879,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041701.65,797.8157477278186,-6054.254784447341,0.031621964193391,8.974343174466535,58.343699514011796,5.776375194331358,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041701.70,797.8157386735323,-6054.254793724865,0.23597192043045237,9.177571371906271,57.837009785828535,6.038930534893002,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041701.75,797.8157444970768,-6054.254788115705,0.21358788574441365,9.01857197002373,57.9421735203928,6.190136263483916,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041701.80,797.8157368064616,-6054.254780804346,0.17604989791070227,8.80734599443139,58.72770754221953,5.781388482729631,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041701.85,797.8157437426364,-6054.254784622885,0.26573394059692856,9.28600170421888,58.30950983374843,6.125616059578903,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041701.90,797.8157490492085,-6054.254795165299,0.11521888215913445,9.308600450567651,59.089103897922314,5.857979334983426,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041701.95,797.815749086932,-6054.254785273203,0.16472099927382827,8.922852508005121,57.88856685928385,5.940055028473919,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041702.00,797.8157369456609,-6054.2547924163355,0.1718489610036501,9.10409306410466,58.209966884832674,5.815256693543218,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041702.05,797.8157410437404,-6054.254795799146,0.13933283597284707,8.43220811191531,60.35890916456587,5.6713523871819715,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041702.10,797.8157425564019,-6054.254790721952,0.06044191453268187,8.858817463820126,58.594981996144575,5.896934423726081,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041702.15,797.8157562701662,-6054.254793206344,0.2143940014369518,9.115813764768502,58.00272011586856,6.2614887254037725,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041702.20,797.8157343572858,-6054.2547974021845,0.1014735866832312,9.209152966181477,59.06511717742192,5.750223155649414,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041702.25,797.8157472126253,-6054.254792504055,0.1573970542141864,8.741654556611413,56.968689847723766,6.458027188398017,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041702.30,797.8157494931602,-6054.254795819058,0.28105524713618657,9.152445549136756,60.86512505289937,6.314156804929929,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041702.35,797.8157513303184,-6054.254790125675,0.23327336774545157,8.739323701365276,59.14154000622236,6.020668514299206,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041702.40,797.8157423296194,-6054.254797050225,0.18392844707130782,8.794461730543915,59.19528910912927,6.071833847641465,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041702.45,797.8157415763101,-6054.2548030414455,0.2104289212803565,9.171008247451935,59.45430618300915,5.784493742408491,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041702.50,797.8157524520486,-6054.2547972152115,0.09339720492272592,8.848873459541107,57.634533023978484,5.876379349061645,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041702.55,797.8157489409699,-6054.25480701536,0.09772599654985403,8.738576058364034,56.14025220374596,5.740963905812743,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041702.60,797.8157444980025,-6054.25480152167,0.11573117145069696,9.018507122676874,59.14694668139696,6.080403125904468,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041702.65,797.8157531068317,-6054.254799192019,0.08878643153607922,8.921917842867474,58.462386326867225,5.655943215421024,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041702.70,797.8157498907483,-6054.25480533139,0.20033867551739648,8.81016561593689,58.66400066375856,5.816477040689085,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041702.75,797.8157530195075,-6054.25481418224,0.19286270150689935,9.054787630163453,59.308863034736184,5.723886109636254,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041702.80,797.8157526414011,-6054.254808356265,0.13547190427694414,9.09392927351401,58.48092565110892,6.011138317748762,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041702.85,797.8157565886785,-6054.254806776924,0.13763501649753995,8.536490063887314,58.26099488089388,5.931096848226909,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041702.90,797.8157526616981,-6054.254799095466,0.12603147539566506,8.775151922680887,58.2010494670464,5.879171011818564,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041702.95,797.8157417400558,-6054.254808584797,0.16658297981487372,9.256859630878822,56.968956183124824,6.035723662911107,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041703.00,797.8157603450896,-6054.254800316918,0.14839429574386395,8.958174085043254,57.48803955634697,5.888439491042256,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041703.05,797.815746867213,-6054.254811279555,0.12650330794441608,9.486377617222566,59.191405598765115,6.485050950124213,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041703.10,797.8157570956904,-6054.2548095778175,0.11205490056650312,8.803554191926,57.30640733815946,5.874533625514796,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041703.15,797.8157522698235,-6054.254808360844,0.2451095373750899,8.675096726829487,57.437932246539525,6.2228568944594524,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041703.20,797.8157574765764,-6054.254814920493,0.26112299087368246,8.976211473786384,58.29868362964045,5.8983559439091575,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041703.25,797.8157519380377,-6054.254813517464,0.12734214144401404,8.735913685854602,57.98455369791584,6.062629498347293,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041703.30,797.8157616587179,-6054.2548110694015,0.14206036327193075,9.088848225236745,58.58844212116415,6.052993362522478,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041703.35,797.8157615201166,-6054.254811121466,0.21097568429433813,8.802119059110682,58.351826189616816,6.16523824938141,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041703.40,797.8157635974735,-6054.254809592919,0.10029185936736573,8.849096981440423,57.92894555121466,6.01379625512556,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041703.45,797.8157608187238,-6054.25482555145,0.1956802725984677,8.843074874464893,58.08123503663873,5.652939791499201,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041703.50,797.8157585484345,-6054.254822006006,0.05755868074062969,8.937042927221125,57.01354363139123,6.1946096292187995,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041703.55,797.8157602267314,-6054.2548155247305,0.16864367074905218,8.938590741138952,57.65262279334951,6.068701898590201,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041703.60,797.815763000153,-6054.254822581748,0.091350498657266,8.921925450714628,56.65443769523675,5.781645794196961,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041703.65,797.8157610921198,-6054.254821911695,0.043389239787026045,9.492855283071613,58.67724658845764,5.836056830988483,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041703.70,797.8157471681255,-6054.254815083894,0.07126113717104982,8.643406989477933,58.561636735092875,5.695249891161527,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041703.75,797.8157685203521,-6054.25481371955,0.1509934255063534,8.925299658270324,59.45493078880713,5.8121355906588565,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041703.80,797.8157651300795,-6054.254833280159,0.1906270237332055,9.353431050791963,58.44750960143184,5.964637839876894,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041703.85,797.8157663691181,-6054.254816965613,0.23180149848289347,9.055391265245182,60.30016365211767,6.012605954264092,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041703.90,797.8157554406864,-6054.25482065517,0.14067623569175686,8.719224796761475,57.87274628516402,5.817883819049995,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041703.95,797.8157668540046,-6054.254823582225,0.09623479071228719,8.777955628590608,59.29714760863845,5.99231795808371,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041704.00,797.8157708572543,-6054.254829614625,0.2328882883492478,8.776812593106182,57.47947235667521,5.741270377009895,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041704.05,797.8157713652606,-6054.254827215053,0.17312451809850934,8.649533692766758,58.459336056351646,6.2087646830880105,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041704.10,797.815769759975,-6054.25483687389,0.09265554707681317,8.252791815602095,57.09579378398692,6.190956964410773,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041704.15,797.815772022155,-6054.254827265138,0.22849186829000306,8.87226504774697,58.79348707498357,5.877530500637001,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041704.20,797.8157711884786,-6054.254832521415,0.17135106725249635,8.683547618992439,60.66651437494415,6.049779751599214,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041704.25,797.8157671545556,-6054.254834393346,0.16377952416486413,8.946659467708278,58.72471762605763,6.2688747552248465,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041704.30,797.8157779016967,-6054.25483332978,0.22883815530544363,9.04323591783574,56.48790037567793,5.918206174792334,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041704.35,797.8157670770106,-6054.25483080821,0.05877438110951937,8.981953137029723,58.41916517623033,6.146788199432961,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041704.40,797.8157637991545,-6054.254834280488,0.1508584614953496,8.864756647935959,57.69622008270064,5.757240458997475,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041704.45,797.8157652397557,-6054.254827917978,0.24536682252151532,8.60989531651413,59.460398435520275,6.122895919336234,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041704.50,797.8157635770355,-6054.25482515228,0.11165118685599118,8.702797774821896,57.635877232798435,6.120496316675575,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041704.55,797.8157685945203,-6054.254836291843,0.22592450371271855,8.958397527037095,58.55175919560677,6.005275512766808,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041704.60,797.8157703157569,-6054.254838820079,0.11421963264002193,9.162061406558216,59.58839210252314,6.055288489467806,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041704.65,797.8157740769004,-6054.2548327823515,0.24713548685938144,8.713873572509408,57.74734731860339,6.19627682139307,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041704.70,797.8157708394917,-6054.2548432520125,0.4101342370299012,8.847863871191633,57.912721358826765,6.335449459568048,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041704.75,797.8157649173049,-6054.254833192991,0.23583315947915479,8.99906956444712,57.42386794846938,6.229080471318007,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041704.80,797.8157736714019,-6054.254836335999,0.03695336209433964,9.443959474696022,57.45120941991719,6.234527495967017,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041704.85,797.8157748235199,-6054.254840013164,0.15427258161458446,8.821932976392834,58.92127806308375,6.311185266972519,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041704.90,797.8157664303526,-6054.25484407292,0.20932820677431163,9.102722532982405,59.80933696960208,6.181424424270767,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041704.95,797.8157686429223,-6054.254837839681,0.1909571540074393,9.471663664998339,59.214598286500575,6.1234473065905775,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041705.00,797.8157783503625,-6054.254839329647,0.0539397889042156,8.90570349639994,58.30064329470972,6.03618460688871,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041705.05,797.8157713979405,-6054.254831221717,0.03719706644665003,9.225562883337362,60.16095633558263,6.3914901989776025,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041705.10,797.8157755127734,-6054.254845840136,0.1519119609871791,8.96217199304965,57.06705442650506,6.053792575335005,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041705.15,797.8157716903708,-6054.25485274345,0.0773817610354707,8.620599317551882,59.198492665708535,6.270248029661023,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041705.20,797.8157742290044,-6054.254862338073,0.39860652807591535,8.887643847409107,59.5656570101085,6.2495968404899145,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041705.25,797.8157749701438,-6054.254843720992,0.24861070042704664,8.370598504175742,60.5711489119428,6.3498868925441325,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041705.30,797.8157716659593,-6054.254842413071,0.18542129237831828,8.9480522226573,58.79194757188562,6.23284322236502,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041705.35,797.815777476978,-6054.2548455689,0.1087276243964246,8.729231278148552,59.52636577173909,6.04860766903295,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041705.40,797.8157785285492,-6054.254844018437,0.10722126586794015,8.802388856971962,58.86445485561498,6.244320363239308,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041705.45,797.8157760675507,-6054.254852653682,0.09367064261824523,9.258445536935543,56.46230704983046,6.044678637318932,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041705.50,797.8157787054565,-6054.254854807699,0.23179413616158592,9.209768511832374,57.28281396358309,6.220147930515612,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041705.55,797.8157756905256,-6054.254843254145,0.04549888599652721,8.623857649082492,58.21041154209168,5.526266155733941,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041705.60,797.815777344974,-6054.254843247961,0.2264868370266401,8.902477277919727,58.729199412496676,6.5109476708315865,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041705.65,797.8157682994914,-6054.254851956154,0.10780040763740963,9.013652077522872,60.14203216679906,5.977459604399986,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041705.70,797.8157847747807,-6054.254853884253,0.28885101210590175,9.04100457782646,58.025209323392,6.393578317675933,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041705.75,797.8157883187826,-6054.254855149696,0.19028425238977845,8.489403427069089,57.694494708405,6.299769406955758,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041705.80,797.8157820150764,-6054.254856133619,0.03860850396657722,9.173687056518785,59.631436538915025,6.2875563682820825,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041705.85,797.8157774053237,-6054.25485798368,0.18361124607543672,9.237423049483928,57.10507553355822,6.112335812643656,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041705.90,797.8157839835159,-6054.254851729483,0.05902223615175393,9.400934123444951,56.94640456131925,6.310880975281574,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041705.95,797.815780531425,-6054.254847075797,0.257884676627951,9.025724592280488,59.521801140560996,6.390940789862634,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041706.00,797.8157693605197,-6054.254856808714,0.20235428694025892,8.584578528311633,55.239721385227675,6.098269764877851,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041706.05,797.8157848322508,-6054.254859635038,0.22469912415920257,9.248674889336474,57.07062796853474,6.354194979228151,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041706.10,797.8157727546443,-6054.254860482261,0.07087017326779499,8.959414204823954,57.3034945975091,6.5513726459453,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041706.15,797.8157804133879,-6054.254867143878,0.2519149981169969,8.830930314520465,59.26519516734024,6.284499783752578,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041706.20,797.815786266925,-6054.254856032756,0.16806784794633176,9.100466548368486,58.1764954265585,6.454460258909566,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041706.25,797.8157778214425,-6054.2548676843635,0.0753408915608263,9.212552532760947,60.25123002057352,6.18389657672613,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041706.30,797.8157831730031,-6054.254856021988,0.14936836484468613,9.255695187620995,58.96103104447256,6.197313339060199,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041706.35,797.8157803898542,-6054.254864577611,0.08629423513073058,9.087017038691066,58.57070859566016,6.307491054252083,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041706.40,797.8157764313776,-6054.254858334614,0.09687806117937138,8.915499585440553,58.52322715756202,5.898803943486413,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041706.45,797.81577745314,-6054.254867216016,0.3426492751728832,8.87371565915672,57.27695849027661,6.808813678988123,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041706.50,797.8157854804584,-6054.2548715372,0.2565278405921335,9.076917700011288,58.51117807703059,6.027344598800349,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041706.55,797.8157747931837,-6054.254865400952,0.28830560365741936,8.842391290424521,59.332089802348165,6.233895303453946,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041706.60,797.8157743845896,-6054.254861814209,0.3300035136858192,9.226556292357532,58.45229941008652,6.093766144080596,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041706.65,797.8157875275539,-6054.254858915411,0.13072616254112326,8.639237335432709,57.710638924528816,6.569309540025318,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041706.70,797.8157861758202,-6054.254866444198,0.189853794042817,8.823572262894954,58.539667232599285,6.374754084165208,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041706.75,797.8157893933735,-6054.254864168576,0.10300349871829714,9.00312901150693,58.73833689663255,5.8750241077267695,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041706.80,797.8157848804557,-6054.254877663902,0.1552128597253931,9.119209643238364,57.28263272359328,5.933804101983334,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041706.85,797.8157811943837,-6054.254867755432,0.20946177714349562,9.241912464846907,58.59554801472731,6.281907832001246,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041706.90,797.8157856751645,-6054.254867283214,0.2301569621582216,8.847132382762775,59.85264489626728,6.166523936728079,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041706.95,797.815790995916,-6054.254876172995,0.08344044221547925,8.753724118874914,57.942583479164256,6.380606369361347,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041707.00,797.8157856065386,-6054.254877255826,0.18580237268633623,9.164940088445656,57.52288027639845,6.323251777310787,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041707.05,797.8157869869223,-6054.2548760860645,0.06702367552061378,9.042831849510032,59.22739048784113,5.885075942919095,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041707.10,797.8157879419576,-6054.254876685833,0.07182983478508083,8.747665956487234,57.57945842523253,6.176274908583172,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041707.15,797.8157892850635,-6054.254879575571,0.025901106437804352,8.85456823393076,58.938781563737294,6.160297473070834,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041707.20,797.8157913702083,-6054.254869641169,0.1450203670788505,9.177350581124532,58.622529834115994,6.380461461994467,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041707.25,797.8157846135847,-6054.254869522936,0.045869703615491926,8.915073825151342,57.99973111678892,6.2558041861203755,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041707.30,797.8157901426296,-6054.254875076901,0.11491430978366532,9.027025546173059,58.375346332790954,6.627056570580332,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041707.35,797.8157861851165,-6054.254882566943,0.1062156730874535,8.477983582894886,60.21341133417012,6.029111270224866,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041707.40,797.8157928326109,-6054.254875593902,0.15045799980441685,8.69479201958733,59.05129902194387,6.6228063636061725,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041707.45,797.8157919134172,-6054.254880768705,0.0655490926658319,8.836627027210536,58.46786258098223,6.166458822278022,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041707.50,797.8157940231619,-6054.2548744552005,0.2069816789028477,8.93168255630384,58.386128179151434,6.159054228606329,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041707.55,797.815787632514,-6054.2548841249,0.05857915933908582,8.88263926599319,56.87113814493961,6.389127342827891,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041707.60,797.8157932341203,-6054.254877640462,0.15809367262874327,8.888194873212017,57.640917774207544,6.221261426424833,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041707.65,797.8157855925292,-6054.254873329323,0.15232161191889187,9.160658162442196,58.854964787450186,6.381652922631865,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041707.70,797.815790443228,-6054.254881804631,0.07495288271583075,9.023195994661133,58.61476665395671,6.348918865930994,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041707.75,797.8157817804981,-6054.25487877551,0.24049439031037867,9.157348478387393,59.37514799770889,6.389339210691384,3,0,0,0,0,0,0,0,0,0,0,0,0
Race 2,016,041707.80,797.815792978771,-6054.254880212454,0.17931469125101426,8.85217523767158,60.63057946409165,6.339907422770664,3,0,0,0,0,0,0,0,0,0,0,0,0
